X;Y;Z;Strati;Cutoff
549564.3105;7817773.629;-8847.280273;0;0.364161628
549801.8105;7820739.289;-8924.870117;0;0.96995329
552214.3105;7818956.141;-8813.419922;0;0.400141915
550389.3105;7817041.598;-8822.209961;0;0.405752561
551726.8105;7819932.18;-8821.950195;0;0.382794353
549476.8105;7818092.719;-8874.370117;0;0.56850982
549201.8105;7816947.75;-8843.919922;0;0.070780511
551614.3105;7820026.027;-8815.349609;0;0.480669811
549339.3105;7821339.93;-8955.490234;0;0.19606128
549739.3105;7816835.129;-8837.360352;0;0.02315849
552276.8105;7821508.859;-8855.55957;0;0.070154711
552439.3105;7819162.609;-8817.519531;0;0.255871046
549676.8105;7817867.48;-8863.150391;0;0.119420349
550814.3105;7821809.18;-8927.049805;0;0.850167894
551676.8105;7816947.75;-8790.580078;0;0.005130977
552414.3105;7819725.711;-8806.400391;0;0.877972239
549339.3105;7821734.102;-8972.839844;0;0.025500917
549726.8105;7820082.34;-8896.370117;0;0.686787978
550589.3105;7818486.891;-8821.919922;0;0.466685218
550701.8105;7818524.43;-8833.969727;0;0.242000852
548926.8105;7817379.461;-8860.209961;0;0.061159257
551664.3105;7817323.148;-8786.919922;0;0.405147717
549389.3105;7821809.18;-8976.709961;0;0.83073517
551526.8105;7821002.07;-8887.540039;0;0.528838407
549526.8105;7820213.73;-8919.629883;0;0.345863973
550601.8105;7820026.027;-8780.169922;0;0.563598399
550176.8105;7818224.109;-8860.150391;0;0.223264024
551051.8105;7819932.18;-8822.360352;0;0.156513292
551851.8105;7818055.18;-8778.879883;0;0.450699557
550639.3105;7817998.871;-8823.070313;0;0.675969077
551026.8105;7819012.449;-8811.030273;0;0.022479008
548976.8105;7817360.688;-8852.419922;0;0.594297933
549926.8105;7821321.16;-8947.490234;0;0.580973943
552276.8105;7819181.379;-8818.080078;0;0.822587216
551764.3105;7818224.109;-8782.700195;0;0.844699284
550126.8105;7818486.891;-8849.679688;0;0.103116899
551301.8105;7820739.289;-8875.209961;0;0.581546867
552339.3105;7817116.68;-8720.759766;0;0.440820897
550176.8105;7817154.219;-8818.389648;0;0.678345528
550626.8105;7819425.391;-8779.910156;0;0.790317716
550401.8105;7817923.789;-8839.679688;0;0.815131493
552401.8105;7821264.848;-8858.269531;0;0.299775366
551214.3105;7818055.18;-8795.299805;0;0.662496422
550826.8105;7820851.91;-8879.269531;0;0.344759016
550014.3105;7818317.957;-8860.419922;0;0.994552857
550026.8105;7819650.629;-8827.790039;0;0.987443545
550851.8105;7820908.219;-8885.75;0;0.217126811
551964.3105;7819369.078;-8814.679688;0;0.941223585
549989.3105;7817905.02;-8864.509766;0;0.244038384
549114.3105;7818993.68;-8913.459961;0;0.166195573
549776.8105;7818167.797;-8868.759766;0;0.214135346
552264.3105;7818730.898;-8817.889648;0;0.509957369
550689.3105;7821583.941;-8922.929688;0;0.183832695
551176.8105;7819369.078;-8814.620117;0;0.124736771
549126.8105;7819294;-8934.419922;0;0.479842351
