X,Y,Z,azimuth,dip,polarity,formation
9499.160000,30669.308000,1.000000,59.009277,70.000000,1,Fault2
9906.025500,29922.153000,1.000000,64.179031,70.000000,1,Fault2
10478.544500,28841.884500,1.000000,61.061089,70.000000,1,Fault2
11087.640000,27798.977500,1.000000,56.820867,70.000000,1,Fault2
11442.147000,27231.326000,1.000000,59.621949,70.000000,1,Fault2
11727.882500,26753.380000,1.000000,58.607621,70.000000,1,Fault2
12027.981000,26143.853500,1.000000,67.217253,70.000000,1,Fault2
12337.121500,25465.143500,1.000000,63.434911,70.000000,1,Fault2
12614.961000,24874.734500,1.000000,66.250549,70.000000,1,Fault2
12846.865000,24365.098500,1.000000,64.601466,70.000000,1,Fault2
9095.664000,9089.190000,1.000000,91.501700,89.000000,1,Fault2
9089.543000,8276.222500,1.000000,89.151516,89.000000,1,Fault2
9069.983000,7344.227500,1.000000,92.552892,89.000000,1,Fault2
9035.088000,6144.441500,1.000000,90.884486,89.000000,1,Fault2
9032.394000,4945.833000,1.000000,89.268465,89.000000,1,Fault2
9082.120500,3658.213000,1.000000,86.649308,89.000000,1,Fault2
9118.662000,2452.660000,1.000000,90.721820,89.000000,1,Fault2
9126.819000,1482.834000,1.000000,88.346423,89.000000,1,Fault2
9124.136500,502.385500,1.000000,91.975245,89.000000,1,Fault2
9904.013500,30754.803000,1.000000,65.023533,70.000000,-1,Fault2
10277.328500,30026.866500,1.000000,60.255128,70.000000,-1,Fault2
10852.838500,28995.818000,1.000000,61.096731,70.000000,-1,Fault2
11453.348000,27967.401500,1.000000,56.820867,70.000000,-1,Fault2
11807.855000,27399.750000,1.000000,59.621949,70.000000,-1,Fault2
12093.590500,26921.804000,1.000000,58.607621,70.000000,-1,Fault2
12390.698500,26355.670500,1.000000,65.034438,70.000000,-1,Fault2
12696.848000,25720.353500,1.000000,63.434987,70.000000,-1,Fault2
13009.417000,25095.214500,1.000000,63.434984,70.000000,-1,Fault2
13269.594000,24567.467500,1.000000,64.273114,70.000000,-1,Fault2
13248.634000,16633.324000,1.000000,274.968375,89.000000,1,Fault2
13269.247000,17191.461500,1.000000,270.000000,89.000000,1,Fault2
13277.478500,17792.350000,1.000000,271.684714,89.000000,1,Fault2
13314.639000,18324.596000,1.000000,276.538977,89.000000,1,Fault2
13373.518500,18985.183000,1.000000,274.196322,89.000000,1,Fault2
13418.685000,19670.573500,1.000000,273.142101,89.000000,1,Fault2
13432.403500,20219.303000,1.000000,269.684033,89.000000,1,Fault2
13435.942000,20734.922000,1.000000,271.182026,89.000000,1,Fault2
13441.530500,21101.008000,1.000000,270.259445,89.000000,1,Fault2
13442.563000,21363.936500,1.000000,270.195166,89.000000,1,Fault2
13442.409000,21640.765000,1.000000,269.732732,89.000000,1,Fault2
13442.204500,21826.968000,1.000000,270.489321,89.000000,1,Fault2
13445.249000,21962.798500,1.000000,271.751005,89.000000,1,Fault2
13452.147000,22197.459500,1.000000,271.645182,89.000000,1,Fault2
13452.870000,22433.781000,1.000000,267.662185,89.000000,1,Fault2
13444.229500,22612.683500,1.000000,266.828908,89.000000,1,Fault2
13436.279500,22810.702000,1.000000,268.453960,89.000000,1,Fault2
13428.835500,23034.022000,1.000000,267.761031,89.000000,1,Fault2
13426.667500,23264.562000,1.000000,271.214244,89.000000,1,Fault2
13430.389500,23469.272500,1.000000,270.826637,89.000000,1,Fault2
13428.944000,23666.568500,1.000000,268.509666,89.000000,1,Fault2
13422.598000,23892.666500,1.000000,268.288448,89.000000,1,Fault2
10025.739500,11293.111500,1.000000,303.261316,70.000000,1,Fault2
10692.348000,12303.732500,1.000000,303.614544,70.000000,1,Fault2
11440.017000,13280.871000,1.000000,310.073767,70.000000,1,Fault2
12014.411000,13992.718000,1.000000,304.391657,70.000000,1,Fault2
12237.358500,14358.642000,1.000000,298.955300,70.000000,1,Fault2
12493.827500,14869.784500,1.000000,294.979817,70.000000,1,Fault2
12868.341500,15647.657000,1.000000,296.165447,70.000000,1,Fault2
9531.559500,495.851000,1.000000,270.577739,89.000000,1,Fault2
9534.242000,1476.299500,1.000000,269.749144,89.000000,1,Fault2
9538.089000,2452.897000,1.000000,270.721820,89.000000,1,Fault2
9501.547500,3658.450000,1.000000,266.649308,89.000000,1,Fault2
9451.394000,5043.489000,1.000000,269.339591,89.000000,1,Fault2
9454.088000,6242.097500,1.000000,271.089058,89.000000,1,Fault2
9489.410000,7344.464500,1.000000,272.552892,89.000000,1,Fault2
9508.970000,8276.459500,1.000000,269.151516,89.000000,1,Fault2
9519.954500,9095.816000,1.000000,272.100264,89.000000,1,Fault2
9555.922500,9960.785000,1.000000,272.684319,89.000000,1,Fault2
9657.613500,31965.850000,1.000000,270.287836,89.000000,1,Fault2
9626.448500,33165.035000,1.000000,267.087203,89.000000,1,Fault2
9585.073500,34134.082500,1.000000,268.580759,89.000000,1,Fault2
9555.514500,34768.693500,1.000000,266.189489,89.000000,1,Fault2
9563.042000,35898.030000,1.000000,272.119873,89.000000,1,Fault2
9563.042000,37514.891500,1.000000,267.931255,89.000000,1,Fault2
9563.042000,39155.131500,1.000000,272.059629,89.000000,1,Fault2
10453.320000,33473.850000,-1000.000000,270.000000,89.000000,-1,Granite3
10453.325000,34456.380000,-1000.000000,270.000603,89.000000,-1,Granite3
10389.930000,35977.685000,-1000.000000,266.531523,89.000000,-1,Granite3
10294.815000,37785.080000,-1000.000000,267.614713,89.000000,-1,Granite3
10294.815000,39149.220000,-1000.000000,273.011865,89.000000,-1,Granite3
15131.145000,28496.450000,-1000.000000,271.636673,90.000000,1,Granite3
15162.850000,30430.340000,-1000.000000,270.000000,90.000000,1,Granite3
15162.850000,32205.720000,-1000.000000,270.000000,90.000000,1,Granite3
15162.850000,34076.210000,-1000.000000,270.000000,90.000000,1,Granite3
15226.255000,35946.695000,-1000.000000,273.813995,90.000000,1,Granite3
15226.255000,37563.555000,-1000.000000,264.559770,90.000000,1,Granite3
15141.340000,39056.410000,-1000.000000,268.510253,90.000000,1,Granite3
11757.210000,31556.345000,-1000.000000,52.722443,70.000000,1,Granite3
12890.255000,30048.525000,-1000.000000,53.504172,70.000000,1,Granite3
13843.790000,28438.735000,-1000.000000,64.254298,70.000000,1,Granite3
10435.870000,33473.850000,-2000.000000,270.000000,89.000000,-1,Granite3
10435.875000,34456.120000,-2000.000000,270.000603,89.000000,-1,Granite3
10372.490000,35976.980000,-2000.000000,266.531456,89.000000,-1,Granite3
10277.375000,37784.680000,-2000.000000,267.615495,89.000000,-1,Granite3
10277.375000,39149.725000,-2000.000000,273.010743,89.000000,-1,Granite3
15131.145000,28496.450000,-2000.000000,271.636673,90.000000,1,Granite3
15162.850000,30430.340000,-2000.000000,270.000000,90.000000,1,Granite3
15162.850000,32205.720000,-2000.000000,270.000000,90.000000,1,Granite3
15162.850000,34076.210000,-2000.000000,270.000000,90.000000,1,Granite3
15226.255000,35946.695000,-2000.000000,273.813995,90.000000,1,Granite3
15226.255000,37563.555000,-2000.000000,264.559770,90.000000,1,Granite3
15141.340000,39056.410000,-2000.000000,268.510253,90.000000,1,Granite3
12047.525000,31775.875000,-2000.000000,52.722677,70.000000,1,Granite3
13191.550000,30251.895000,-2000.000000,53.556353,70.000000,1,Granite3
14163.560000,28611.715000,-2000.000000,64.210463,70.000000,1,Granite3
10470.778000,33473.846500,1.000000,270.000000,89.000000,-1,Granite3
10470.778000,34456.645000,1.000000,270.000000,89.000000,-1,Granite3
10407.371500,35978.397500,1.000000,266.531762,89.000000,-1,Granite3
10312.262000,37785.478000,1.000000,267.614069,89.000000,-1,Granite3
10312.262000,39148.714000,1.000000,273.012773,89.000000,-1,Granite3
15131.143500,28496.449000,1.000000,271.636594,90.000000,1,Granite3
15162.847000,30430.342500,1.000000,270.000000,90.000000,1,Granite3
15162.847000,32205.720000,1.000000,270.000000,90.000000,1,Granite3
15162.847000,34076.207000,1.000000,270.000000,90.000000,1,Granite3
15226.253000,35946.694000,1.000000,273.814055,90.000000,1,Granite3
15226.253000,37563.555500,1.000000,264.559696,90.000000,1,Granite3
15141.337000,39056.413000,1.000000,268.510255,90.000000,1,Granite3
11466.900000,31336.817000,1.000000,52.722262,70.000000,1,Granite3
12588.965000,29845.152000,1.000000,53.449835,70.000000,1,Granite3
13524.020000,28265.742000,1.000000,64.300145,70.000000,1,Granite3
14877.520000,11281.625000,-1000.000000,268.091038,90.000000,1,Granite2
14940.925000,9854.985000,-1000.000000,266.185685,90.000000,1,Granite2
14972.630000,8428.345000,-1000.000000,270.000000,90.000000,1,Granite2
14814.115000,6462.750000,-1000.000000,278.880625,90.000000,1,Granite2
14560.490000,4560.560000,-1000.000000,276.115526,90.000000,1,Granite2
14306.860000,2816.885000,-1000.000000,280.491753,90.000000,1,Granite2
14010.395000,980.450000,-1000.000000,278.008695,90.000000,1,Granite2
10112.110000,8688.125000,-1000.000000,91.501675,90.000000,1,Granite2
10080.945000,7313.455000,-1000.000000,90.988985,90.000000,1,Granite2
10102.715000,5394.545000,-1000.000000,88.701281,90.000000,1,Granite2
10143.815000,3053.790000,-1000.000000,89.410801,90.000000,1,Granite2
10143.815000,1043.855000,-1000.000000,90.545302,90.000000,1,Granite2
10771.385000,12272.525000,-1000.000000,303.498820,70.000000,-1,Granite2
11802.470000,13680.165000,-1000.000000,310.109138,70.000000,-1,Granite2
12725.240000,15036.105000,-1000.000000,299.675241,70.000000,-1,Granite2
14877.520000,11281.625000,-2000.000000,268.091038,90.000000,1,Granite2
14940.925000,9854.985000,-2000.000000,266.185685,90.000000,1,Granite2
14972.630000,8428.345000,-2000.000000,270.000000,90.000000,1,Granite2
14814.115000,6462.750000,-2000.000000,278.880625,90.000000,1,Granite2
14560.490000,4560.560000,-2000.000000,276.115526,90.000000,1,Granite2
14306.860000,2816.885000,-2000.000000,280.491753,90.000000,1,Granite2
14010.395000,980.450000,-2000.000000,278.008695,90.000000,1,Granite2
10112.110000,8688.125000,-2000.000000,91.501675,90.000000,1,Granite2
10080.945000,7313.455000,-2000.000000,90.988985,90.000000,1,Granite2
10102.715000,5394.545000,-2000.000000,88.701281,90.000000,1,Granite2
10143.815000,3053.790000,-2000.000000,89.410801,90.000000,1,Granite2
10143.815000,1043.855000,-2000.000000,90.545302,90.000000,1,Granite2
10813.618509,12352.440568,-2000.000000,303.515522,70.000000,-1,Granite2
11847.228509,13763.795568,-2000.000000,310.144534,70.000000,-1,Granite2
12757.713509,15101.005568,-2000.000000,299.627644,70.000000,-1,Granite2
14877.518000,11281.629000,1.000000,88.090858,90.000000,-1,Granite2
14940.924500,9854.986000,1.000000,86.185889,90.000000,-1,Granite2
14972.628000,8428.343000,1.000000,90.000000,90.000000,-1,Granite2
14814.112000,6462.747000,1.000000,98.880671,90.000000,-1,Granite2
14560.486500,4560.557000,1.000000,96.115501,90.000000,-1,Granite2
14306.861000,2816.882500,1.000000,100.491488,90.000000,-1,Granite2
14010.399500,980.448500,1.000000,98.008736,90.000000,-1,Granite2
10112.110000,8688.123000,1.000000,91.501671,90.000000,1,Granite2
10080.945000,7313.453000,1.000000,90.988989,90.000000,1,Granite2
10102.715000,5394.545000,1.000000,88.701281,90.000000,1,Granite2
10143.813000,3053.790000,1.000000,89.410919,90.000000,1,Granite2
10143.813000,1043.855000,1.000000,90.545192,90.000000,1,Granite2
11068.935000,12063.170000,1.000000,303.482319,70.000000,-1,Granite2
12097.495000,13467.090000,1.000000,310.073767,70.000000,-1,Granite2
13032.545000,14841.765000,1.000000,299.721180,70.000000,-1,Granite2
10417.910000,28176.145000,-1000.000000,64.538754,70.000000,-1,Granite
10942.055000,27243.085000,-1000.000000,55.348185,70.000000,-1,Granite
11567.480000,26252.970000,-1000.000000,59.207739,70.000000,-1,Granite
7590.150000,29873.055000,-1000.000000,178.849262,90.000000,1,Granite
6480.945000,29669.470000,-1000.000000,156.801332,90.000000,1,Granite
5783.475000,29003.700000,-1000.000000,118.072331,90.000000,1,Granite
5403.040000,27672.165000,-1000.000000,98.426799,90.000000,1,Granite
