,0
20641,40.29228
20642,40.29037
20643,40.28838
20644,40.286312
20645,40.28438
20646,40.282566
20647,40.281254
20648,40.28014
20649,40.278725
20650,40.277126
20651,40.27593
20652,40.27484
20653,40.27329
20654,40.27134
20655,40.270073
20656,40.268913
20657,40.268173
20658,40.26673
20659,40.265697
20660,40.265343
20661,40.262455
20662,40.261124
20663,40.259205
20664,40.256985
20665,40.255653
20666,40.25486
20667,40.254055
20668,40.25342
20669,40.253017
20670,40.252064
20671,40.25117
20672,40.250282
20673,40.249737
20674,40.249683
20675,40.249336
20676,40.249058
20677,40.24892
20678,40.248882
20679,40.248913
20680,40.248943
20681,40.249165
20682,40.24873
20683,40.24841
20684,40.247734
20685,40.246593
20686,40.246372
20687,40.24603
20688,40.24562
20689,40.245113
20690,40.2448
20691,40.244255
20692,40.242516
20693,40.24222
20694,40.24197
20695,40.241226
20696,40.24025
20697,40.239754
20698,40.23959
20699,40.23906
20700,40.23857
20701,40.238735
20702,40.238853
20703,40.23859
20704,40.238503
20705,40.238197
20706,40.238304
20707,40.23887
20708,40.239334
20709,40.239452
20710,40.239586
20711,40.240307
20712,40.24051
20713,40.241055
20714,40.24131
20715,40.24114
20716,40.24116
20717,40.24094
20718,40.24075
20719,40.241787
20720,40.242596
20721,40.243584
20722,40.24438
20723,40.24546
20724,40.246338
20725,40.247356
20726,40.248093
20727,40.24841
20728,40.24938
20729,40.251156
20730,40.25301
20731,40.25173
20732,40.250504
20733,40.249916
20734,40.249302
20735,40.24938
20736,40.249855
20737,40.250717
20738,40.25154
20739,40.25391
20740,40.255985
20741,40.2587
20742,40.26232
20743,40.266037
20744,40.27021
20745,40.272797
20746,40.27545
20747,40.27426
20748,40.27204
20749,40.27061
20750,40.269062
20751,40.267715
20752,40.26663
20753,40.26596
20754,40.26519
20755,40.265858
20756,40.263935
20757,40.26217
20758,40.26086
20759,40.25991
20760,40.259136
20761,40.258167
20762,40.257824
20763,40.25785
20764,40.25669
20765,40.25611
20766,40.25529
20767,40.254276
20768,40.25385
20769,40.253525
20770,40.252563
20771,40.252247
20772,40.2523
20773,40.2526
20774,40.253075
20775,40.253716
20776,40.25417
20777,40.25434
20778,40.254436
20779,40.2538
20780,40.25291
20781,40.25238
20782,40.252277
20783,40.25196
20784,40.253113
20785,40.255375
20786,40.256157
20787,40.25733
20788,40.258675
20789,40.25984
20790,40.261242
20791,40.262703
20792,40.26491
20793,40.267296
20794,40.269493
20795,40.2716
20796,40.273262
20797,40.27544
20798,40.27746
20799,40.27975
20800,40.282433
20801,40.28403
20802,40.284977
20803,40.286777
20804,40.28921
20805,40.2917
20806,40.293297
20807,40.293854
20808,40.29438
20809,40.2954
20810,40.296852
20811,40.29888
20812,40.30099
20813,40.30316
20814,40.191856
20815,40.311676
20816,40.31274
20817,40.310474
20818,40.307354
20819,40.303246
20820,40.300194
20821,40.29763
20822,40.29588
20823,40.29385
20824,40.29133
20825,40.289066
20826,40.28684
20827,40.284775
20828,40.283344
20829,40.28164
20830,40.280136
20831,40.27893
20832,40.27798
20833,40.276745
20834,40.275543
20835,40.274673
20836,40.27358
20837,40.27182
20838,40.269756
20839,40.26929
20840,40.266598
20841,40.26519
20842,40.266014
20843,40.26393
20844,40.262012
20845,40.260357
20846,40.258915
20847,40.257042
20848,40.257236
20849,40.256626
20850,40.255
20851,40.253895
20852,40.253857
20853,40.253376
20854,40.252853
20855,40.251907
20856,40.251892
20857,40.251877
20858,40.251995
20859,40.252056
20860,40.251923
20861,40.25213
20862,40.25181
20863,40.25172
20864,40.25112
20865,40.24999
20866,40.249477
20867,40.249172
20868,40.248913
20869,40.24867
20870,40.248165
20871,40.247536
20872,40.246353
20873,40.24585
20874,40.245037
20875,40.24436
20876,40.243484
20877,40.24291
20878,40.242958
20879,40.24279
20880,40.2422
20881,40.24181
20882,40.241962
20883,40.242435
20884,40.242004
20885,40.240868
20886,40.24055
20887,40.241108
20888,40.241776
20889,40.242146
20890,40.242134
20891,40.24268
20892,40.24311
20893,40.243176
20894,40.243694
20895,40.244076
20896,40.24457
20897,40.244503
20898,40.24416
20899,40.243793
20900,40.244747
20901,40.245777
20902,40.24703
20903,40.24791
20904,40.24912
20905,40.24995
20906,40.251102
20907,40.251316
20908,40.251762
20909,40.253098
20910,40.255157
20911,40.255127
20912,40.253914
20913,40.253216
20914,40.25294
20915,40.25233
20916,40.252647
20917,40.252995
20918,40.254105
20919,40.255283
20920,40.256393
20921,40.25868
20922,40.261692
20923,40.26512
20924,40.269077
20925,40.273544
20926,40.276302
20927,40.27763
20928,40.275005
20929,40.27309
20930,40.272026
20931,40.270832
20932,40.268383
20933,40.266647
20934,40.265972
20935,40.264515
20936,40.265156
20937,40.26432
20938,40.262905
20939,40.261547
20940,40.260204
20941,40.259293
20942,40.258442
20943,40.25795
20944,40.25776
20945,40.25812
20946,40.25741
20947,40.256245
20948,40.255146
20949,40.254257
20950,40.25353
20951,40.252945
20952,40.252598
20953,40.252834
20954,40.253082
20955,40.253613
20956,40.253674
20957,40.254406
20958,40.25469
20959,40.254524
20960,40.254204
20961,40.252995
20962,40.2527
20963,40.252705
20964,40.25254
20965,40.253487
20966,40.25503
20967,40.25713
20968,40.25843
20969,40.25958
20970,40.26063
20971,40.26184
20972,40.263252
20973,40.265697
20974,40.26853
20975,40.27093
20976,40.272663
20977,40.274597
20978,40.27602
20979,40.277843
20980,40.280422
20981,40.28288
20982,40.28395
20983,40.28527
20984,40.287403
20985,40.28984
20986,40.292046
20987,40.293636
20988,40.293747
20989,40.294456
20990,40.295647
20991,40.296993
20992,40.298763
20993,40.30078
20994,40.303272
20995,40.192036
20996,40.316055
20997,40.31422
20998,40.311348
20999,40.30905
21000,40.306385
21001,40.303997
21002,40.302032
21003,40.300243
21004,40.296627
21005,40.29448
21006,40.291782
21007,40.289494
21008,40.287464
21009,40.285816
21010,40.284046
21011,40.282784
21012,40.281456
21013,40.280228
21014,40.2793
21015,40.27847
21016,40.277103
21017,40.276024
21018,40.27481
21019,40.273415
21020,40.272644
21021,40.2705
21022,40.268448
21023,40.266304
21024,40.26464
21025,40.26326
21026,40.261307
21027,40.26102
21028,40.260723
21029,40.259903
21030,40.257782
21031,40.257435
21032,40.257435
21033,40.25723
21034,40.256355
21035,40.25521
21036,40.255157
21037,40.255203
21038,40.25447
21039,40.255123
21040,40.25511
21041,40.254993
21042,40.254955
21043,40.254787
21044,40.25387
21045,40.25344
21046,40.252464
21047,40.251934
21048,40.251858
21049,40.251785
21050,40.251564
21051,40.25125
21052,40.250153
21053,40.24907
21054,40.24806
21055,40.247246
21056,40.246525
21057,40.245834
21058,40.246082
21059,40.24642
21060,40.246174
21061,40.24548
21062,40.245052
21063,40.245525
21064,40.24602
21065,40.2455
21066,40.244198
21067,40.243332
21068,40.24397
21069,40.24474
21070,40.245304
21071,40.24553
21072,40.24553
21073,40.245667
21074,40.24586
21075,40.246
21076,40.246502
21077,40.247173
21078,40.247475
21079,40.247227
21080,40.247314
21081,40.24791
21082,40.249252
21083,40.25048
21084,40.25192
21085,40.25256
21086,40.25328
21087,40.25413
21088,40.254475
21089,40.255325
21090,40.25691
21091,40.257828
21092,40.25766
21093,40.257305
21094,40.256927
21095,40.256924
21096,40.25659
21097,40.257145
21098,40.25742
21099,40.258457
21100,40.257996
21101,40.26019
21102,40.2618
21103,40.264965
21104,40.268913
21105,40.272907
21106,40.276073
21107,40.2803
21108,40.279087
21109,40.27684
21110,40.274746
21111,40.272537
21112,40.270714
21113,40.268795
21114,40.26718
21115,40.265823
21116,40.26332
21117,40.26395
21118,40.262337
21119,40.26221
21120,40.261818
21121,40.26102
21122,40.260014
21123,40.259533
21124,40.25907
21125,40.25856
21126,40.257645
21127,40.25662
21128,40.25635
21129,40.25597
21130,40.255424
21131,40.254215
21132,40.25324
21133,40.253036
21134,40.25341
21135,40.253624
21136,40.253872
21137,40.25436
21138,40.254906
21139,40.255116
21140,40.254704
21141,40.254326
21142,40.25312
21143,40.25236
21144,40.252754
21145,40.25348
21146,40.255238
21147,40.256706
21148,40.256626
21149,40.25949
21150,40.260864
21151,40.261868
21152,40.26375
21153,40.264183
21154,40.26688
21155,40.269512
21156,40.271885
21157,40.273712
21158,40.275276
21159,40.276783
21160,40.278156
21161,40.280754
21162,40.28301
21163,40.284218
21164,40.28606
21165,40.288006
21166,40.290318
21167,40.292778
21168,40.293423
21169,40.293816
21170,40.29452
21171,40.295517
21172,40.296917
21173,40.29866
21174,40.301445
21175,40.304245
21176,40.192204
21177,40.319565
21178,40.316593
21179,40.31303
21180,40.309757
21181,40.30719
21182,40.304565
21183,40.302643
21184,40.301186
21185,40.300083
21186,40.298203
21187,40.295956
21188,40.29289
21189,40.290657
21190,40.288456
21191,40.28669
21192,40.285046
21193,40.283577
21194,40.282444
21195,40.28144
21196,40.28051
21197,40.279057
21198,40.277824
21199,40.276672
21200,40.27554
21201,40.274242
21202,40.273518
21203,40.27127
21204,40.268974
21205,40.266212
21206,40.26513
21207,40.26576
21208,40.264748
21209,40.26323
21210,40.260925
21211,40.2612
21212,40.26032
21213,40.260944
21214,40.260082
21215,40.25892
21216,40.258114
21217,40.258026
21218,40.258156
21219,40.258118
21220,40.25815
21221,40.258465
21222,40.25825
21223,40.257946
21224,40.257206
21225,40.256252
21226,40.255886
21227,40.255222
21228,40.25489
21229,40.254612
21230,40.25485
21231,40.254326
21232,40.253124
21233,40.25244
21234,40.251957
21235,40.25041
21236,40.24977
21237,40.24971
21238,40.248814
21239,40.24929
21240,40.249657
21241,40.249805
21242,40.249405
21243,40.248455
21244,40.249172
21245,40.24938
21246,40.248875
21247,40.24747
21248,40.246174
21249,40.246845
21250,40.24761
21251,40.248096
21252,40.248306
21253,40.248222
21254,40.248272
21255,40.24818
21256,40.24842
21257,40.248985
21258,40.249496
21259,40.25007
21260,40.250072
21261,40.250454
21262,40.25126
21263,40.25284
21264,40.254063
21265,40.255352
21266,40.25576
21267,40.25644
21268,40.256958
21269,40.257843
21270,40.25923
21271,40.26109
21272,40.26141
21273,40.26135
21274,40.261303
21275,40.26205
21276,40.26173
21277,40.260365
21278,40.26145
21279,40.261723
21280,40.261013
21281,40.261475
21282,40.263485
21283,40.264996
21284,40.267365
21285,40.27056
21286,40.274765
21287,40.27938
21288,40.282978
21289,40.28039
21290,40.27757
21291,40.275684
21292,40.273594
21293,40.2714
21294,40.26946
21295,40.26745
21296,40.265896
21297,40.264793
21298,40.26542
21299,40.26405
21300,40.263485
21301,40.26238
21302,40.261234
21303,40.26081
21304,40.260094
21305,40.2595
21306,40.259254
21307,40.258907
21308,40.258213
21309,40.25682
21310,40.254974
21311,40.254444
21312,40.254272
21313,40.253834
21314,40.253933
21315,40.25403
21316,40.25384
21317,40.25439
21318,40.25487
21319,40.25526
21320,40.255234
21321,40.254723
21322,40.25371
21323,40.25299
21324,40.25301
21325,40.254887
21326,40.25588
21327,40.257034
21328,40.258305
21329,40.25907
21330,40.259804
21331,40.262444
21332,40.263588
21333,40.264954
21334,40.265865
21335,40.26799
21336,40.27037
21337,40.272785
21338,40.274395
21339,40.275627
21340,40.27683
21341,40.2783
21342,40.28079
21343,40.282646
21344,40.28417
21345,40.286118
21346,40.288216
21347,40.290672
21348,40.29214
21349,40.292976
21350,40.29406
21351,40.294853
21352,40.295914
21353,40.297543
21354,40.299965
21355,40.301884
21356,40.303814
21357,40.192535
21358,40.321327
21359,40.318333
21360,40.314835
21361,40.311543
21362,40.308586
21363,40.306084
21364,40.303776
21365,40.30202
21366,40.300735
21367,40.299248
21368,40.297962
21369,40.296707
21370,40.294174
21371,40.29224
21372,40.29008
21373,40.28794
21374,40.286034
21375,40.284695
21376,40.28368
21377,40.28271
21378,40.281593
21379,40.280613
21380,40.279488
21381,40.278175
21382,40.276543
21383,40.27532
21384,40.273926
21385,40.27232
21386,40.27029
21387,40.269325
21388,40.268097
21389,40.26686
21390,40.26487
21391,40.264473
21392,40.264454
21393,40.263996
21394,40.263706
21395,40.263092
21396,40.262447
21397,40.261417
21398,40.261017
21399,40.261303
21400,40.26139
21401,40.2608
21402,40.261665
21403,40.261246
21404,40.260387
21405,40.25963
21406,40.258865
21407,40.25855
21408,40.257946
21409,40.25783
21410,40.257282
21411,40.257004
21412,40.256496
21413,40.255985
21414,40.25582
21415,40.254013
21416,40.25346
21417,40.253178
21418,40.253117
21419,40.251987
21420,40.252415
21421,40.252777
21422,40.25294
21423,40.252964
21424,40.2526
21425,40.252323
21426,40.25219
21427,40.251915
21428,40.250893
21429,40.25051
21430,40.250027
21431,40.250515
21432,40.250877
21433,40.25096
21434,40.25085
21435,40.250607
21436,40.25107
21437,40.251286
21438,40.2518
21439,40.252213
21440,40.25261
21441,40.252594
21442,40.253647
21443,40.254665
21444,40.256153
21445,40.257435
21446,40.25848
21447,40.2591
21448,40.259857
21449,40.260967
21450,40.262238
21451,40.26332
21452,40.26455
21453,40.264404
21454,40.265682
21455,40.26654
21456,40.26545
21457,40.264668
21458,40.263676
21459,40.26447
21460,40.264236
21461,40.262833
21462,40.26446
21463,40.266453
21464,40.268166
21465,40.27115
21466,40.275246
21467,40.27938
21468,40.283463
21469,40.283947
21470,40.28208
21471,40.28001
21472,40.278603
21473,40.275486
21474,40.272614
21475,40.270737
21476,40.268764
21477,40.26775
21478,40.266693
21479,40.26722
21480,40.266403
21481,40.263973
21482,40.26296
21483,40.26197
21484,40.261864
21485,40.26103
21486,40.259953
21487,40.25975
21488,40.258865
21489,40.258392
21490,40.256943
21491,40.25603
21492,40.255264
21493,40.25529
21494,40.25473
21495,40.254707
21496,40.254734
21497,40.255135
21498,40.255196
21499,40.255203
21500,40.255432
21501,40.25566
21502,40.256065
21503,40.25527
21504,40.254013
21505,40.25397
21506,40.25565
21507,40.256714
21508,40.258034
21509,40.259117
21510,40.260513
21511,40.26122
21512,40.263165
21513,40.26492
21514,40.266277
21515,40.267414
21516,40.26832
21517,40.270733
21518,40.2729
21519,40.274292
21520,40.274994
21521,40.27664
21522,40.27872
21523,40.28053
21524,40.281876
21525,40.28362
21526,40.286037
21527,40.28832
21528,40.290314
21529,40.29035
21530,40.292713
21531,40.29416
21532,40.295246
21533,40.297215
21534,40.298416
21535,40.299866
21536,40.3013
21537,40.302803
21538,40.192738
21539,40.32324
21540,40.319984
21541,40.316452
21542,40.313133
21543,40.310123
21544,40.307526
21545,40.305332
21546,40.303207
21547,40.30178
21548,40.30023
21549,40.29869
21550,40.297523
21551,40.29649
21552,40.295105
21553,40.293346
21554,40.291
21555,40.28844
21556,40.286583
21557,40.285217
21558,40.284237
21559,40.28349
21560,40.282547
21561,40.28137
21562,40.28018
21563,40.278934
21564,40.277966
21565,40.27667
21566,40.274925
21567,40.273155
21568,40.271442
21569,40.270245
21570,40.26919
21571,40.26712
21572,40.267887
21573,40.267334
21574,40.266502
21575,40.2662
21576,40.265797
21577,40.265583
21578,40.264225
21579,40.26447
21580,40.264584
21581,40.264523
21582,40.263855
21583,40.263706
21584,40.263203
21585,40.26246
21586,40.261856
21587,40.261143
21588,40.261192
21589,40.2608
21590,40.26065
21591,40.25994
21592,40.259487
21593,40.2588
21594,40.258522
21595,40.25876
21596,40.258007
21597,40.257137
21598,40.256943
21599,40.256332
21600,40.25567
21601,40.25549
21602,40.25575
21603,40.25573
21604,40.255417
21605,40.25521
21606,40.254974
21607,40.25496
21608,40.254765
21609,40.254578
21610,40.25466
21611,40.253742
21612,40.253616
21613,40.25367
21614,40.254215
21615,40.254044
21616,40.254017
21617,40.254204
21618,40.25416
21619,40.25429
21620,40.254963
21621,40.25541
21622,40.255615
21623,40.257313
21624,40.25884
21625,40.260384
21626,40.2613
21627,40.2623
21628,40.262737
21629,40.26362
21630,40.265156
21631,40.26649
21632,40.26725
21633,40.26678
21634,40.265995
21635,40.267044
21636,40.267418
21637,40.266872
21638,40.2656
21639,40.26519
21640,40.265648
21641,40.265495
21642,40.265785
21643,40.26739
21644,40.269325
21645,40.271545
21646,40.27465
21647,40.27855
21648,40.282944
21649,40.283527
21650,40.282642
21651,40.281643
21652,40.279602
21653,40.277813
21654,40.27612
21655,40.27366
21656,40.271824
21657,40.269936
21658,40.26861
21659,40.26751
21660,40.268032
21661,40.26714
21662,40.265476
21663,40.26377
21664,40.26263
21665,40.26211
21666,40.26154
21667,40.260838
21668,40.260418
21669,40.26021
21670,40.259857
21671,40.25897
21672,40.258194
21673,40.256912
21674,40.255882
21675,40.2555
21676,40.255512
21677,40.255543
21678,40.255463
21679,40.255653
21680,40.25604
21681,40.2564
21682,40.25687
21683,40.25709
21684,40.256172
21685,40.253956
21686,40.25548
21687,40.25615
21688,40.257244
21689,40.258976
21690,40.26063
21691,40.261517
21692,40.262573
21693,40.26326
21694,40.26552
21695,40.26751
21696,40.268448
21697,40.268986
21698,40.270145
21699,40.27193
21700,40.273003
21701,40.274513
21702,40.275703
21703,40.277412
21704,40.27916
21705,40.28163
21706,40.283596
21707,40.285347
21708,40.2873
21709,40.28852
21710,40.289364
21711,40.291557
21712,40.29336
21713,40.295742
21714,40.297565
21715,40.298615
21716,40.298965
21717,40.300694
21718,40.301884
21719,40.192936
21720,40.32468
21721,40.321995
21722,40.31811
21723,40.31478
21724,40.31184
21725,40.30911
21726,40.306496
21727,40.304695
21728,40.303055
21729,40.301506
21730,40.299717
21731,40.298138
21732,40.297066
21733,40.29579
21734,40.294556
21735,40.293056
21736,40.291157
21737,40.2892
21738,40.287186
21739,40.285965
21740,40.28561
21741,40.284687
21742,40.28335
21743,40.282387
21744,40.281136
21745,40.27993
21746,40.278748
21747,40.27738
21748,40.275288
21749,40.27362
21750,40.272648
21751,40.27155
21752,40.270767
21753,40.27055
21754,40.2697
21755,40.26911
21756,40.26874
21757,40.26847
21758,40.268326
21759,40.267593
21760,40.267654
21761,40.2677
21762,40.26675
21763,40.265957
21764,40.26575
21765,40.265137
21766,40.264477
21767,40.264053
21768,40.263996
21769,40.263783
21770,40.263393
21771,40.262722
21772,40.26239
21773,40.26219
21774,40.26178
21775,40.2615
21776,40.260944
21777,40.260513
21778,40.25978
21779,40.25944
21780,40.258812
21781,40.258392
21782,40.25802
21783,40.25854
21784,40.258087
21785,40.257652
21786,40.257557
21787,40.2578
21788,40.25787
21789,40.25806
21790,40.25773
21791,40.257385
21792,40.25714
21793,40.25673
21794,40.256752
21795,40.257862
21796,40.258003
21797,40.257782
21798,40.257668
21799,40.257713
21800,40.257435
21801,40.25777
21802,40.25821
21803,40.259018
21804,40.261543
21805,40.263218
21806,40.26425
21807,40.26493
21808,40.266064
21809,40.266914
21810,40.267635
21811,40.269176
21812,40.270126
21813,40.26902
21814,40.268257
21815,40.267605
21816,40.26796
21817,40.26893
21818,40.26859
21819,40.266945
21820,40.266766
21821,40.267414
21822,40.26732
21823,40.268566
21824,40.270214
21825,40.27218
21826,40.27482
21827,40.27819
21828,40.282127
21829,40.283913
21830,40.28215
21831,40.281544
21832,40.28095
21833,40.280136
21834,40.278965
21835,40.276745
21836,40.27488
21837,40.27279
21838,40.27112
21839,40.26945
21840,40.268227
21841,40.26882
21842,40.267666
21843,40.26622
21844,40.264637
21845,40.263985
21846,40.263176
21847,40.262127
21848,40.261562
21849,40.26129
21850,40.26081
21851,40.26025
21852,40.259518
21853,40.257973
21854,40.25657
21855,40.2565
21856,40.256382
21857,40.25599
21858,40.256092
21859,40.256004
21860,40.25617
21861,40.25657
21862,40.25702
21863,40.25756
21864,40.256798
21865,40.25528
21866,40.254547
21867,40.256424
21868,40.257435
21869,40.25918
21870,40.260887
21871,40.261673
21872,40.26259
21873,40.263443
21874,40.264755
21875,40.265526
21876,40.267082
21877,40.268528
21878,40.270203
21879,40.271904
21880,40.273087
21881,40.2748
21882,40.275887
21883,40.27787
21884,40.279594
21885,40.28128
21886,40.28097
21887,40.281857
21888,40.283794
21889,40.285255
21890,40.28704
21891,40.289528
21892,40.29201
21893,40.29316
21894,40.295002
21895,40.297
21896,40.298035
21897,40.298775
21898,40.29999
21899,40.300762
21900,40.19314
21901,40.325367
21902,40.323723
21903,40.319786
21904,40.316624
21905,40.313663
21906,40.310917
21907,40.308365
21908,40.306137
21909,40.304615
21910,40.302876
21911,40.30151
21912,40.299667
21913,40.2985
21914,40.29683
21915,40.295197
21916,40.29399
21917,40.292583
21918,40.291237
21919,40.289665
21920,40.287754
21921,40.286392
21922,40.285484
21923,40.284798
21924,40.284176
21925,40.283276
21926,40.28178
21927,40.28042
21928,40.27909
21929,40.27722
21930,40.27595
21931,40.274826
21932,40.27367
21933,40.273632
21934,40.273052
21935,40.272274
21936,40.27208
21937,40.271717
21938,40.27122
21939,40.27124
21940,40.271057
21941,40.270794
21942,40.2701
21943,40.26941
21944,40.268963
21945,40.26803
21946,40.267612
21947,40.267166
21948,40.266853
21949,40.267006
21950,40.266556
21951,40.266193
21952,40.265392
21953,40.265278
21954,40.264954
21955,40.265522
21956,40.264793
21957,40.263634
21958,40.26316
21959,40.26238
21960,40.262142
21961,40.261513
21962,40.26113
21963,40.260723
21964,40.260616
21965,40.260258
21966,40.26041
21967,40.260563
21968,40.26094
21969,40.26129
21970,40.260677
21971,40.260494
21972,40.260357
21973,40.260605
21974,40.26061
21975,40.260475
21976,40.26136
21977,40.261494
21978,40.26129
21979,40.26079
21980,40.260796
21981,40.260742
21982,40.261086
21983,40.26163
21984,40.262875
21985,40.2653
21986,40.26678
21987,40.268265
21988,40.269295
21989,40.270325
21990,40.271606
21991,40.27227
21992,40.27186
21993,40.271328
21994,40.269955
21995,40.269333
21996,40.26888
21997,40.269127
21998,40.269424
21999,40.26914
22000,40.268246
22001,40.268826
22002,40.268803
22003,40.27011
22004,40.271484
22005,40.27348
22006,40.275967
22007,40.27905
22008,40.28204
22009,40.282623
22010,40.281807
22011,40.281097
22012,40.28046
22013,40.2801
22014,40.279404
22015,40.27849
22016,40.2774
22017,40.275955
22018,40.273476
22019,40.272263
22020,40.270348
22021,40.268837
22022,40.269325
22023,40.26832
22024,40.266838
22025,40.265728
22026,40.264965
22027,40.2642
22028,40.26298
22029,40.262486
22030,40.26184
22031,40.261436
22032,40.260803
22033,40.26026
22034,40.259167
22035,40.257454
22036,40.256752
22037,40.256676
22038,40.256752
22039,40.256794
22040,40.256653
22041,40.256718
22042,40.25697
22043,40.257904
22044,40.25788
22045,40.25595
22046,40.25477
22047,40.256283
22048,40.257526
22049,40.25852
22050,40.26002
22051,40.26206
22052,40.262875
22053,40.263706
22054,40.264526
22055,40.26544
22056,40.26671
22057,40.26772
22058,40.269054
22059,40.2704
22060,40.271774
22061,40.273003
22062,40.275246
22063,40.276756
22064,40.2783
22065,40.28063
22066,40.282402
22067,40.284386
22068,40.28527
22069,40.28559
22070,40.286793
22071,40.288048
22072,40.28925
22073,40.290176
22074,40.29126
22075,40.293358
22076,40.29564
22077,40.296734
22078,40.297607
22079,40.30006
22080,40.30115
22081,40.193417
22082,40.326603
22083,40.325897
22084,40.323517
22085,40.31944
22086,40.316124
22087,40.3131
22088,40.310444
22089,40.308025
22090,40.306248
22091,40.304268
22092,40.302982
22093,40.30183
22094,40.30006
22095,40.298542
22096,40.29721
22097,40.295555
22098,40.294163
22099,40.29273
22100,40.291454
22101,40.290356
22102,40.288803
22103,40.287323
22104,40.286327
22105,40.285126
22106,40.28437
22107,40.28314
22108,40.28194
22109,40.280552
22110,40.279343
22111,40.2782
22112,40.276974
22113,40.276596
22114,40.276257
22115,40.275337
22116,40.275444
22117,40.274734
22118,40.274513
22119,40.274456
22120,40.274246
22121,40.27396
22122,40.273373
22123,40.27267
22124,40.27167
22125,40.27152
22126,40.271233
22127,40.270897
22128,40.27036
22129,40.27014
22130,40.27004
22131,40.269596
22132,40.26932
22133,40.268986
22134,40.268604
22135,40.268055
22136,40.267418
22137,40.26706
22138,40.266697
22139,40.266045
22140,40.265366
22141,40.264904
22142,40.26418
22143,40.263718
22144,40.263477
22145,40.263157
22146,40.263206
22147,40.263252
22148,40.26342
22149,40.264072
22150,40.26439
22151,40.26424
22152,40.26412
22153,40.263832
22154,40.26438
22155,40.264614
22156,40.26447
22157,40.2647
22158,40.264786
22159,40.264942
22160,40.26478
22161,40.26443
22162,40.26384
22163,40.264668
22164,40.266033
22165,40.267075
22166,40.268864
22167,40.270115
22168,40.271652
22169,40.27457
22170,40.275005
22171,40.274597
22172,40.273468
22173,40.273277
22174,40.27233
22175,40.271706
22176,40.271122
22177,40.27067
22178,40.270206
22179,40.26987
22180,40.269928
22181,40.270504
22182,40.270744
22183,40.27111
22184,40.27263
22185,40.274483
22186,40.277077
22187,40.280346
22188,40.283478
22189,40.28482
22190,40.282364
22191,40.280354
22192,40.2798
22193,40.279354
22194,40.27941
22195,40.278687
22196,40.277855
22197,40.276966
22198,40.276054
22199,40.274063
22200,40.273125
22201,40.271385
22202,40.269855
22203,40.27037
22204,40.26945
22205,40.267612
22206,40.266754
22207,40.26635
22208,40.265633
22209,40.26431
22210,40.26309
22211,40.26229
22212,40.2617
22213,40.261234
22214,40.2609
22215,40.25913
22216,40.258194
22217,40.257168
22218,40.25717
22219,40.2572
22220,40.257416
22221,40.257244
22222,40.257385
22223,40.258
22224,40.2585
22225,40.257492
22226,40.25574
22227,40.25601
22228,40.257694
22229,40.259125
22230,40.260475
22231,40.26159
22232,40.26324
22233,40.26351
22234,40.26434
22235,40.265064
22236,40.265987
22237,40.267063
22238,40.26896
22239,40.26987
22240,40.27162
22241,40.272667
22242,40.274136
22243,40.275486
22244,40.277008
22245,40.279144
22246,40.280518
22247,40.282955
22248,40.284492
22249,40.28648
22250,40.287926
22251,40.289295
22252,40.29034
22253,40.291634
22254,40.29377
22255,40.29527
22256,40.29559
22257,40.296093
22258,40.297886
22259,40.299793
22260,40.300766
22261,40.30149
22262,40.1936
22263,40.32766
22264,40.32745
22265,40.32615
22266,40.32268
22267,40.318867
22268,40.31601
22269,40.31333
22270,40.31103
22271,40.308952
22272,40.30688
22273,40.305313
22274,40.303642
22275,40.30199
22276,40.300514
22277,40.29954
22278,40.297913
22279,40.29688
22280,40.295036
22281,40.293697
22282,40.2924
22283,40.291096
22284,40.289623
22285,40.288517
22286,40.286972
22287,40.285793
22288,40.28477
22289,40.283653
22290,40.282585
22291,40.28163
22292,40.28023
22293,40.279755
22294,40.27912
22295,40.27872
22296,40.278164
22297,40.27806
22298,40.27793
22299,40.2783
22300,40.27769
22301,40.277264
22302,40.277092
22303,40.276684
22304,40.27597
22305,40.275173
22306,40.274708
22307,40.274456
22308,40.273956
22309,40.273605
22310,40.273212
22311,40.273018
22312,40.27305
22313,40.272697
22314,40.271667
22315,40.271477
22316,40.270687
22317,40.270206
22318,40.269608
22319,40.269115
22320,40.268364
22321,40.267815
22322,40.267067
22323,40.266624
22324,40.26626
22325,40.266212
22326,40.266037
22327,40.265884
22328,40.266033
22329,40.266014
22330,40.267143
22331,40.267826
22332,40.267635
22333,40.267975
22334,40.2674
22335,40.268208
22336,40.26828
22337,40.268093
22338,40.268414
22339,40.2682
22340,40.26849
22341,40.268475
22342,40.26853
22343,40.26794
22344,40.26895
22345,40.269688
22346,40.271282
22347,40.271877
22348,40.27369
22349,40.275017
22350,40.27847
22351,40.27836
22352,40.276817
22353,40.27594
22354,40.27558
22355,40.27489
22356,40.274124
22357,40.27332
22358,40.272842
22359,40.271996
22360,40.271633
22361,40.27189
22362,40.272396
22363,40.2724
22364,40.27348
22365,40.27518
22366,40.277397
22367,40.279404
22368,40.283882
22369,40.28659
22370,40.284153
22371,40.2821
22372,40.28028
22373,40.2793
22374,40.278492
22375,40.278732
22376,40.278194
22377,40.277164
22378,40.276047
22379,40.275375
22380,40.27441
22381,40.273407
22382,40.27169
22383,40.270313
22384,40.270763
22385,40.269238
22386,40.268276
22387,40.26767
22388,40.267513
22389,40.266247
22390,40.265568
