X,Y,Z,azimuth,dip,polarity,formation
786158.595437,6352912.248545,598.916794,103.680185,3.621514,1,Triassic
785990.322714,6350189.009926,695.306224,79.205458,2.174668,1,Carboniferous
782104.797112,6346980.038055,-956.278280,88.577000,10.042000,1,Carboniferous
789425.182358,6347079.380725,-931.862731,80.074000,10.125000,1,Carboniferous
786481.432000,6352666.758000,449.849537,305.000000,10.000000,1,Carboniferous
786301.011000,6352840.945000,416.806013,330.000000,38.000000,1,Carboniferous
785105.408000,6352994.680000,496.656125,45.000000,40.000000,1,Carboniferous
785144.756000,6352918.548000,488.600908,45.000000,25.000000,1,Carboniferous
785660.789000,6352543.334000,455.535046,45.000000,40.000000,1,Carboniferous
786172.098000,6352810.293000,410.976962,350.000000,15.000000,1,Carboniferous
786505.753000,6351767.124000,283.388091,102.000000,40.000000,1,Carboniferous
786386.707000,6351481.057000,261.217343,102.000000,30.000000,1,Carboniferous
786531.569892,6352580.205010,414.979209,110.000000,15.000000,1,Carboniferous
786634.826000,6352426.651000,401.636104,150.000000,40.000000,1,Carboniferous
786796.792000,6352376.659000,392.485836,30.000000,40.000000,1,Carboniferous
786727.444000,6352252.376000,364.023676,40.000000,30.000000,1,Carboniferous
786864.862000,6352072.052000,368.156324,40.000000,30.000000,1,Carboniferous
786386.573000,6352714.344000,431.683345,95.000000,30.000000,1,Carboniferous
786456.657000,6352668.640000,443.597093,320.000000,15.000000,1,Carboniferous
787160.943000,6349065.287000,490.878227,119.745000,20.000000,1,Carboniferous
787476.857000,6350291.084000,252.506839,150.000000,15.000000,1,Carboniferous
789843.606511,6350173.521857,295.742044,60.000000,23.000000,1,Carboniferous
786478.794000,6350841.529000,281.008059,198.000000,74.000000,1,Carboniferous
786482.542000,6350843.503000,281.009058,230.000000,42.000000,1,Carboniferous
786485.098000,6351701.288000,280.760492,120.000000,30.000000,1,Carboniferous
787448.887000,6349973.522000,273.372855,6.000000,45.000000,1,Carboniferous
787520.850187,6349845.271267,289.171092,327.000000,53.000000,1,Carboniferous
787100.326973,6348600.445534,388.700127,160.000000,20.000000,1,Carboniferous
787030.710000,6348501.102000,353.444126,305.000000,83.000000,1,Carboniferous
786946.201000,6348604.379000,359.419594,128.000000,55.000000,1,Carboniferous
786860.901000,6348243.210000,345.903109,128.000000,45.000000,1,Carboniferous
789635.448000,6349378.681000,230.761908,85.000000,22.000000,1,Carboniferous
789739.889000,6349561.274000,232.289049,170.000000,6.000000,1,Carboniferous
789762.282000,6349671.591000,236.362979,154.000000,21.000000,1,Carboniferous
789081.458000,6348899.728000,223.585388,120.000000,20.000000,1,Carboniferous
788818.373000,6349048.211000,233.209967,224.578000,13.000000,1,Carboniferous
789317.682000,6348690.850000,262.692115,330.000000,90.000000,1,Carboniferous
789837.715000,6348581.571000,326.106100,40.000000,68.000000,1,Carboniferous
789801.116000,6348683.270000,314.716675,142.000000,32.000000,1,Carboniferous
787222.220000,6350002.849000,295.003464,120.000000,80.000000,1,Carboniferous
787289.344000,6349959.089000,294.345832,120.000000,56.000000,1,Carboniferous
786431.600000,6351068.247000,289.391305,120.000000,30.000000,1,Carboniferous
783754.404000,6352543.002000,398.982934,250.000000,80.000000,1,Carboniferous
779709.322000,6350679.792000,423.061600,120.000000,10.000000,1,Carboniferous
779852.682000,6350710.494000,436.731028,190.000000,6.000000,1,Carboniferous
780168.162000,6350833.381000,443.058085,106.000000,18.000000,1,Carboniferous
780319.033000,6350900.854000,448.449858,116.000000,5.000000,1,Carboniferous
780351.814000,6351085.708000,466.627993,198.000000,30.000000,1,Carboniferous
780697.199000,6351427.882000,508.297093,120.000000,16.000000,1,Carboniferous
780731.366000,6351690.529000,529.165786,138.000000,42.000000,1,Carboniferous
780625.268000,6351932.493000,546.736989,140.000000,14.000000,1,Carboniferous
780561.494000,6352049.450000,564.395375,300.000000,12.000000,1,Carboniferous
780030.586000,6351857.141000,510.733947,80.000000,10.000000,1,Carboniferous
781291.941000,6352863.233000,543.770123,110.000000,26.000000,1,Carboniferous
781202.322000,6351887.681000,574.615574,110.000000,22.000000,1,Carboniferous
782253.795000,6352873.490000,547.152730,227.000000,9.000000,1,Carboniferous
783275.463000,6352525.812000,443.407640,101.000000,15.000000,1,Carboniferous
783515.657000,6350786.838000,347.624769,158.000000,28.000000,1,Carboniferous
783643.189000,6350805.195000,359.754970,114.000000,60.000000,1,Carboniferous
783490.567000,6350812.060000,349.448675,190.000000,38.000000,1,Carboniferous
783438.856000,6351159.140000,383.625108,35.000000,20.000000,1,Carboniferous
783492.142000,6350934.299000,383.910667,244.000000,22.000000,1,Carboniferous
783565.787000,6350860.833000,384.505330,320.000000,30.000000,1,Carboniferous
783289.782000,6351683.815000,447.744603,235.000000,70.000000,1,Carboniferous
782778.264575,6351816.007682,488.089144,30.000000,30.000000,1,Carboniferous
783214.848000,6351613.939000,450.877901,10.000000,52.000000,1,Carboniferous
782386.474000,6352189.700000,517.093682,35.000000,30.000000,1,Carboniferous
781614.147000,6352702.961000,596.997653,170.000000,22.000000,1,Carboniferous
781494.069000,6352728.072000,597.152771,235.000000,30.000000,1,Carboniferous
781438.525000,6352701.800000,603.570821,184.000000,18.000000,1,Carboniferous
783297.316737,6351686.742250,447.443249,65.000000,70.000000,1,Carboniferous
784213.444715,6351593.650478,471.975305,220.000000,20.000000,1,Carboniferous
781253.306000,6352763.851000,574.323905,130.000000,28.000000,1,Carboniferous
781126.872000,6352848.884000,580.736339,170.000000,34.000000,1,Carboniferous
779858.545000,6352453.818000,570.926807,80.000000,26.000000,1,Carboniferous
779710.893000,6352197.517000,560.797848,60.000000,35.000000,1,Carboniferous
791758.897000,6348544.563000,220.650450,35.000000,40.000000,1,Carboniferous
791218.831000,6348572.395000,231.460820,90.000000,0.000000,1,Carboniferous
790456.088000,6348747.074000,321.423018,103.000000,20.000000,1,Carboniferous
790541.666000,6348907.189000,258.636679,214.000000,10.000000,1,Carboniferous
790565.271000,6348922.602000,251.988577,175.000000,5.000000,1,Carboniferous
790556.034000,6348941.918000,248.852977,225.000000,22.000000,1,Carboniferous
790592.911000,6348954.591000,240.390133,195.000000,15.000000,1,Carboniferous
790638.061148,6349006.321641,223.041247,195.000000,12.000000,1,Carboniferous
790607.369000,6349115.908000,210.432453,186.000000,22.000000,1,Carboniferous
790563.946000,6349580.833000,291.926467,70.000000,12.000000,1,Carboniferous
790455.551524,6349826.980643,299.389490,70.000000,22.000000,1,Carboniferous
789855.016012,6350149.656596,291.892606,85.000000,40.000000,1,Carboniferous
789636.112000,6349725.351000,238.204220,152.000000,18.000000,1,Carboniferous
789760.621000,6349676.012000,236.729923,152.000000,25.000000,1,Carboniferous
789723.260000,6349551.038000,231.730606,150.000000,15.000000,1,Carboniferous
789699.845391,6349430.570145,237.556779,244.000000,24.000000,1,Carboniferous
791044.199603,6349089.482135,236.989368,135.000000,40.000000,1,Carboniferous
791003.103831,6349103.066300,234.459094,135.000000,22.000000,1,Carboniferous
790926.619892,6349133.542592,227.721232,53.000000,17.000000,1,Carboniferous
789680.343874,6349380.505508,234.175539,185.000000,60.000000,1,Carboniferous
789696.157000,6349395.759000,235.768754,235.000000,45.000000,1,Carboniferous
789714.425000,6349414.658000,237.569021,135.000000,36.000000,1,Carboniferous
789732.064000,6349431.667000,239.041658,249.000000,12.000000,1,Carboniferous
790962.964049,6350588.919407,407.115593,185.000000,20.000000,1,Carboniferous
791011.876000,6350589.625000,410.327468,190.000000,15.000000,1,Carboniferous
791127.274056,6350593.436514,402.966037,185.000000,25.000000,1,Carboniferous
791364.805000,6350594.729000,376.022383,25.000000,30.000000,1,Carboniferous
791682.244676,6350416.163178,336.375697,240.000000,25.000000,1,Carboniferous
783355.474000,6347377.040000,272.188225,110.000000,30.000000,1,Carboniferous
783490.765000,6347538.826000,244.625611,20.000000,10.000000,1,Carboniferous
783061.485000,6347494.271000,230.880808,55.000000,10.000000,1,Carboniferous
781973.086000,6350271.057000,465.532418,60.000000,5.000000,1,Carboniferous
781834.837000,6350400.367000,466.636187,31.000000,5.000000,1,Carboniferous
781491.677000,6350257.039000,475.692651,342.000000,14.000000,1,Carboniferous
781327.971000,6350379.365000,523.579973,335.000000,20.000000,1,Carboniferous
781563.985000,6350409.079000,506.157142,35.000000,40.000000,1,Carboniferous
781352.365000,6350221.908000,475.052023,0.000000,50.000000,1,Carboniferous
780976.713000,6350305.958000,518.107528,40.000000,20.000000,1,Carboniferous
780634.693000,6350383.794000,466.381009,100.000000,20.000000,1,Carboniferous
780441.298000,6350205.775000,448.328218,120.000000,20.000000,1,Carboniferous
780369.444000,6350203.748000,428.109065,102.000000,10.000000,1,Carboniferous
780358.924000,6350089.174000,424.101769,125.000000,20.000000,1,Carboniferous
780565.411000,6349242.952000,393.319253,20.000000,5.000000,1,Carboniferous
780702.354000,6348965.824000,367.086372,10.000000,5.000000,1,Carboniferous
780792.873000,6348821.432000,351.807058,50.000000,10.000000,1,Carboniferous
780838.113000,6348782.014000,346.208410,40.000000,10.000000,1,Carboniferous
781029.618000,6348861.135000,323.283750,330.000000,30.000000,1,Carboniferous
781176.277000,6348948.574000,308.139952,34.000000,20.000000,1,Carboniferous
779788.681000,6348573.101000,235.247046,46.000000,30.000000,1,Carboniferous
780140.559000,6349046.435000,309.201598,160.000000,12.000000,1,Carboniferous
780039.314000,6349156.256000,330.091464,68.000000,28.000000,1,Carboniferous
780048.190000,6349589.686000,357.497795,78.000000,10.000000,1,Carboniferous
780029.009000,6349779.435000,361.516896,74.000000,40.000000,1,Carboniferous
780181.103000,6350066.911000,372.458132,132.000000,28.000000,1,Carboniferous
780225.341000,6350230.801000,383.374139,116.000000,10.000000,1,Carboniferous
780452.907000,6350422.581000,400.758513,102.000000,20.000000,1,Carboniferous
780576.125000,6350529.706000,409.481310,320.000000,21.000000,1,Carboniferous
780613.627000,6350844.616000,403.187239,324.000000,14.000000,1,Carboniferous
780270.074000,6350794.679000,430.066607,324.000000,20.000000,1,Carboniferous
779849.502000,6350709.342000,436.822246,330.000000,18.000000,1,Carboniferous
779669.371000,6350681.509000,415.382473,70.000000,20.000000,1,Carboniferous
781990.218000,6349199.095000,426.650928,166.000000,8.000000,1,Carboniferous
781866.072000,6348670.833000,451.169648,24.000000,20.000000,1,Carboniferous
781828.741000,6349023.670000,417.559796,108.000000,20.000000,1,Carboniferous
782130.577000,6348296.505000,434.178981,295.000000,10.000000,1,Carboniferous
782130.361000,6348067.620000,420.346173,212.000000,8.000000,1,Carboniferous
782201.189000,6347966.323000,405.421419,176.000000,19.000000,1,Carboniferous
782067.640000,6348405.682000,438.120222,14.000000,16.000000,1,Carboniferous
781944.583000,6348715.184000,465.119454,0.000000,10.000000,1,Carboniferous
782032.909000,6348741.887000,475.542509,74.000000,5.000000,1,Carboniferous
782161.676000,6348730.230000,484.118377,20.000000,14.000000,1,Carboniferous
782313.757000,6348952.207000,487.399367,336.000000,14.000000,1,Carboniferous
782317.295000,6349476.681000,465.567645,302.000000,20.000000,1,Carboniferous
782120.079000,6349777.432000,441.316831,58.000000,20.000000,1,Carboniferous
781755.196000,6349212.710000,340.930849,98.000000,20.000000,1,Carboniferous
781196.351000,6348319.964000,275.665055,132.000000,85.000000,1,Carboniferous
780929.603000,6348126.541000,246.564473,86.000000,14.000000,1,Carboniferous
780969.984000,6347905.955000,239.675745,84.000000,12.000000,1,Carboniferous
780271.777000,6348464.790000,210.886207,20.000000,5.000000,1,Carboniferous
779950.428000,6348417.377000,217.609368,116.000000,30.000000,1,Carboniferous
779495.137000,6348474.953000,226.000071,66.000000,24.000000,1,Carboniferous
781717.589000,6347984.483000,296.956533,142.000000,14.000000,1,Carboniferous
781774.682000,6347586.345000,302.185166,216.000000,10.000000,1,Carboniferous
781919.985000,6347718.226000,340.998853,190.000000,10.000000,1,Carboniferous
781819.206000,6347788.028000,334.361920,118.000000,10.000000,1,Carboniferous
781722.072000,6347823.434000,329.491518,124.000000,5.000000,1,Carboniferous
781884.045000,6347963.309000,351.826452,340.000000,10.000000,1,Carboniferous
781656.709000,6348243.687000,367.093962,0.000000,10.000000,1,Carboniferous
781498.766000,6348224.978000,369.770736,350.000000,10.000000,1,Carboniferous
781398.234000,6348214.791000,357.597521,0.000000,10.000000,1,Carboniferous
781345.765000,6348318.556000,331.232257,70.000000,10.000000,1,Carboniferous
780710.284000,6348283.726000,212.909858,180.000000,5.000000,1,Carboniferous
779870.979000,6348571.921000,231.801058,45.000000,10.000000,1,Carboniferous
779475.001000,6348614.694000,246.806902,75.000000,24.000000,1,Carboniferous
779635.157000,6349406.685000,276.635084,92.000000,40.000000,1,Carboniferous
779646.982000,6349482.387000,276.971255,92.000000,50.000000,1,Carboniferous
786965.393000,6348321.842000,335.753493,123.977000,60.000000,1,Carboniferous
784833.009000,6348912.260000,401.701459,300.000000,30.000000,1,Carboniferous
784576.639328,6349987.657580,344.855179,290.000000,15.000000,1,Carboniferous
784583.983000,6349951.972000,347.713662,295.000000,15.000000,1,Carboniferous
783346.799000,6347344.106000,273.542618,130.000000,20.000000,1,Carboniferous
785135.456000,6347902.224000,390.117452,285.000000,45.000000,1,Carboniferous
785219.998000,6347899.406000,384.324941,230.000000,49.000000,1,Carboniferous
785209.431000,6348110.058000,378.871587,160.000000,25.000000,1,Carboniferous
784434.277000,6349635.477000,364.972959,225.000000,70.000000,1,Carboniferous
784439.323000,6349717.483000,362.856666,345.000000,10.000000,1,Carboniferous
784467.079000,6349790.656000,357.299691,345.000000,3.000000,1,Carboniferous
784584.409000,6349824.720000,334.838484,0.000000,45.000000,1,Carboniferous
784663.891000,6349802.011000,338.500956,45.000000,30.000000,1,Carboniferous
784480.956000,6349863.830000,341.999838,345.000000,15.000000,1,Carboniferous
784161.767000,6350283.949000,334.509462,230.000000,45.000000,1,Carboniferous
784363.691682,6349588.485515,371.770332,340.000000,40.000000,1,Carboniferous
784282.435000,6349131.727000,395.918286,290.000000,10.000000,1,Carboniferous
784179.812635,6349422.180000,395.848463,120.000000,28.000000,1,Carboniferous
783671.839000,6349534.668000,387.943114,150.000000,55.000000,-1,Carboniferous
783490.392000,6349337.056000,416.283545,70.000000,40.000000,-1,Carboniferous
783417.422000,6349226.851000,415.641926,120.000000,60.000000,-1,Carboniferous
783294.773000,6349066.874000,406.141989,143.000000,50.000000,-1,Carboniferous
783917.453329,6348133.443792,379.009029,288.000000,25.000000,1,Carboniferous
785092.663000,6347784.765000,392.609977,170.000000,45.000000,1,Carboniferous
785006.732000,6347797.402000,402.804127,210.000000,25.000000,1,Carboniferous
784556.890000,6347943.340000,398.015046,190.000000,20.000000,1,Carboniferous
784499.366000,6347954.547000,382.489721,120.000000,40.000000,1,Carboniferous
784490.476000,6348184.497000,371.866168,200.000000,30.000000,1,Carboniferous
784488.028000,6348233.080000,368.451912,118.000000,30.000000,1,Carboniferous
784080.670000,6348264.511000,369.093380,175.000000,50.000000,1,Carboniferous
784105.086000,6348332.708000,363.844768,270.000000,15.000000,1,Carboniferous
785755.182356,6347374.016955,375.998813,208.000000,48.000000,1,Carboniferous
786266.301000,6347683.605000,350.834138,125.000000,28.000000,1,Carboniferous
785603.480000,6347298.053000,393.137480,235.000000,8.000000,1,Carboniferous
786520.829000,6345849.066000,362.733703,125.000000,28.000000,1,Carboniferous
786584.211000,6345883.638000,358.155271,175.000000,10.000000,1,Carboniferous
786670.614000,6345928.887000,355.298982,95.000000,30.000000,1,Carboniferous
786606.656000,6345912.401000,360.147670,95.000000,20.000000,1,Carboniferous
786224.972000,6346888.063000,400.941691,120.000000,70.000000,1,Carboniferous
786072.528000,6346911.516000,375.101933,85.000000,50.000000,1,Carboniferous
786171.035000,6346601.475000,342.335348,105.000000,10.000000,1,Carboniferous
785678.003832,6347368.550289,384.767443,265.000000,70.000000,1,Carboniferous
785629.392000,6347427.586000,390.186018,55.000000,30.000000,1,Carboniferous
785086.912000,6347671.761000,386.578140,235.000000,30.000000,1,Carboniferous
783024.102741,6348977.345780,440.125051,240.000000,20.000000,1,Carboniferous
783039.825980,6348998.372086,440.746391,260.000000,15.000000,1,Carboniferous
783058.561492,6349017.487717,440.673002,265.000000,40.000000,1,Carboniferous
783080.629692,6349034.086301,441.776058,285.000000,70.000000,1,Carboniferous
783099.238863,6349051.020030,445.226615,265.000000,70.000000,1,Carboniferous
783107.378665,6349060.068256,446.850571,270.000000,70.000000,1,Carboniferous
783127.063427,6349075.162089,446.641439,290.000000,80.000000,1,Carboniferous
783137.331782,6349085.112719,446.692089,290.000000,80.000000,1,Carboniferous
783154.325675,6349101.638569,447.401120,285.000000,90.000000,1,Carboniferous
783169.159820,6349109.920862,446.685963,110.000000,60.000000,-1,Carboniferous
783183.709180,6349122.884260,447.591693,95.000000,90.000000,1,Carboniferous
783200.383675,6349129.245995,445.809851,115.000000,80.000000,-1,Carboniferous
783237.333000,6349158.794000,447.110480,145.000000,58.000000,-1,Carboniferous
783248.359000,6349171.766000,448.784375,145.000000,28.000000,-1,Carboniferous
783290.519000,6349223.006000,453.003352,145.000000,28.000000,-1,Carboniferous
783310.626000,6349255.437000,454.663571,115.000000,50.000000,-1,Carboniferous
783327.273000,6349280.805000,454.598154,130.000000,60.000000,-1,Carboniferous
783350.335000,6349315.397000,453.059698,120.000000,60.000000,-1,Carboniferous
783360.425000,6349345.666000,455.300931,130.000000,80.000000,-1,Carboniferous
783669.229285,6348762.708254,413.013233,130.000000,20.000000,1,Carboniferous
784035.635000,6348209.713000,373.714685,310.000000,55.000000,1,Carboniferous
784090.268000,6348292.298000,369.558047,280.000000,3.000000,1,Carboniferous
783153.505000,6349478.741000,532.046738,112.620000,15.000000,1,Carboniferous
789863.667877,6350167.078558,294.372829,82.000000,38.000000,1,Carboniferous
789829.217508,6350176.860002,295.908386,90.000000,25.000000,1,Carboniferous
787504.785302,6350281.429305,253.448544,160.000000,20.000000,1,Carboniferous
787491.677000,6350291.520000,251.439216,150.000000,15.000000,1,Carboniferous
786507.890000,6350843.019000,282.383632,238.000000,40.000000,1,Carboniferous
786499.335000,6350838.178000,282.199700,198.000000,74.000000,1,Carboniferous
786652.901000,6350879.174000,264.154890,120.000000,78.000000,1,Carboniferous
787529.048000,6350010.189000,268.928175,40.000000,45.000000,1,Carboniferous
787448.918000,6349971.300000,273.402585,85.000000,45.000000,1,Carboniferous
787473.109000,6349897.193000,279.944009,40.000000,25.000000,1,Carboniferous
787492.585000,6349817.465000,289.242618,235.000000,30.000000,1,Carboniferous
786846.858602,6348494.818152,354.763681,95.000000,15.000000,1,Carboniferous
789616.037000,6349732.843000,237.779684,140.000000,5.000000,1,Carboniferous
789795.238000,6349713.171000,240.117277,160.000000,20.000000,1,Carboniferous
789743.819000,6349565.775000,232.328519,175.000000,23.000000,1,Carboniferous
789663.765381,6349392.969192,233.810761,180.000000,60.000000,1,Carboniferous
789659.426000,6349387.445000,233.276222,170.000000,20.000000,1,Carboniferous
789701.720025,6349398.496667,236.020305,170.000000,25.000000,1,Carboniferous
789694.801000,6349393.969000,235.594328,170.000000,40.000000,1,Carboniferous
789683.406193,6349378.022329,233.948380,165.000000,55.000000,1,Carboniferous
789210.771000,6348850.445000,235.777907,75.000000,30.000000,1,Carboniferous
789218.735000,6348841.920000,238.597076,75.000000,35.000000,1,Carboniferous
789831.855000,6348600.376000,323.539047,55.000000,55.000000,1,Carboniferous
789873.351000,6348547.634000,341.507190,55.000000,55.000000,1,Carboniferous
787357.238999,6349360.034379,384.076278,290.000000,10.000000,1,Carboniferous
787324.379000,6349157.909000,458.828536,75.000000,40.000000,1,Carboniferous
787301.153000,6349163.716000,457.871806,30.000000,5.000000,1,Carboniferous
787133.495000,6349156.953000,468.259562,100.000000,25.000000,1,Carboniferous
787024.892000,6349088.286000,470.122874,70.000000,30.000000,1,Carboniferous
786209.798314,6346864.839516,394.988304,120.000000,5.000000,1,Carboniferous
786245.207982,6347716.530025,358.194695,100.000000,40.000000,1,Carboniferous
787191.754655,6349883.326372,311.461319,85.000000,55.000000,1,Carboniferous
787393.794000,6350776.930000,285.968908,55.000000,13.000000,1,Carboniferous
787363.905000,6350803.433000,285.314882,355.000000,58.000000,1,Carboniferous
786418.650000,6351422.608000,252.389833,60.000000,35.000000,1,Carboniferous
786661.811000,6350928.184000,260.824174,20.000000,5.000000,1,Carboniferous
786604.196000,6351052.944000,257.514523,75.000000,30.000000,1,Carboniferous
786385.617000,6351094.388000,301.097111,90.000000,85.000000,1,Carboniferous
786182.862000,6352840.439000,414.503984,100.000000,50.000000,1,Carboniferous
785628.097000,6352892.875000,485.865639,100.000000,20.000000,1,Carboniferous
786146.976000,6352954.388000,423.631668,127.000000,90.000000,1,Carboniferous
785152.273000,6352985.243000,494.898520,90.000000,30.000000,1,Carboniferous
786469.734000,6352144.448000,304.668718,90.000000,30.000000,1,Carboniferous
786501.067000,6352085.242000,302.531030,112.000000,30.000000,1,Carboniferous
786362.246000,6352741.787000,427.475509,70.000000,30.000000,1,Carboniferous
786450.353000,6352676.186000,444.605604,110.000000,35.000000,1,Carboniferous
789414.652600,6352235.521775,-222.875418,112.402130,3.113347,1,Carboniferous
788287.576600,6352700.117989,-262.283918,292.402000,5.000000,1,Carboniferous
786750.972787,6351931.005312,15.771346,255.791000,4.399000,1,Carboniferous
785990.322714,6350189.009926,695.306224,79.205458,2.174668,1,Carboniferous
782104.797112,6346980.038055,-956.278280,88.577000,10.042000,1,Carboniferous
789425.182358,6347079.380725,-931.862731,80.074000,10.125000,1,Carboniferous
787081.185000,6354502.718000,334.159040,95.000000,50.000000,1,Carboniferous
787189.919000,6354777.542000,321.862928,130.000000,50.000000,1,Carboniferous
786606.119000,6354921.706000,286.603540,105.000000,35.000000,1,Carboniferous
786942.654000,6355345.209000,215.498520,105.000000,20.000000,1,Carboniferous
786920.299000,6355403.787000,218.645559,105.000000,40.000000,1,Carboniferous
786577.989000,6355516.845000,302.563784,105.000000,30.000000,1,Carboniferous
786479.963000,6355739.932000,292.733435,105.000000,50.000000,1,Carboniferous
785928.196830,6355823.527921,193.123347,82.000000,30.000000,1,Carboniferous
786080.806000,6355868.902000,199.021698,82.000000,30.000000,1,Carboniferous
786915.451000,6353903.789000,239.926634,120.000000,20.000000,1,Carboniferous
786183.204000,6353515.971000,364.229014,282.000000,60.000000,1,Carboniferous
786209.998000,6353483.006000,366.739724,105.000000,40.000000,1,Carboniferous
786481.432000,6352666.758000,449.849537,305.000000,10.000000,1,Carboniferous
786553.195000,6353952.134000,276.879901,200.000000,28.000000,1,Carboniferous
786563.895000,6353986.724000,287.151250,62.000000,20.000000,1,Carboniferous
786604.100000,6354139.492000,310.571063,62.000000,22.000000,1,Carboniferous
787081.139000,6354506.050000,335.690479,62.000000,40.000000,1,Carboniferous
786301.011000,6352840.945000,416.806013,330.000000,38.000000,1,Carboniferous
786103.868000,6353012.686000,431.201936,330.000000,38.000000,1,Carboniferous
786121.478000,6353242.917000,436.535101,330.000000,38.000000,1,Carboniferous
786020.512000,6353329.312000,435.507575,130.000000,60.000000,1,Carboniferous
785776.530000,6353190.437000,458.428826,130.000000,20.000000,1,Carboniferous
785680.601000,6353200.243000,461.585090,130.000000,40.000000,1,Carboniferous
785105.408000,6352994.680000,496.656125,45.000000,40.000000,1,Carboniferous
785144.756000,6352918.548000,488.600908,45.000000,25.000000,1,Carboniferous
785660.789000,6352543.334000,455.535046,45.000000,40.000000,1,Carboniferous
786172.098000,6352810.293000,410.976962,350.000000,15.000000,1,Carboniferous
786505.753000,6351767.124000,283.388091,102.000000,40.000000,1,Carboniferous
786386.707000,6351481.057000,261.217343,102.000000,30.000000,1,Carboniferous
786531.569892,6352580.205010,414.979209,110.000000,15.000000,1,Carboniferous
786634.826000,6352426.651000,401.636104,150.000000,40.000000,1,Carboniferous
786796.792000,6352376.659000,392.485836,30.000000,40.000000,1,Carboniferous
786727.444000,6352252.376000,364.023676,40.000000,30.000000,1,Carboniferous
786864.862000,6352072.052000,368.156324,40.000000,30.000000,1,Carboniferous
786386.573000,6352714.344000,431.683345,95.000000,30.000000,1,Carboniferous
786456.657000,6352668.640000,443.597093,320.000000,15.000000,1,Carboniferous
786696.857000,6353373.023000,365.665274,130.000000,20.000000,1,Carboniferous
787160.943000,6349065.287000,490.878227,119.745000,20.000000,1,Carboniferous
787476.857000,6350291.084000,252.506839,150.000000,15.000000,1,Carboniferous
789843.606511,6350173.521857,295.742044,60.000000,23.000000,1,Carboniferous
786478.794000,6350841.529000,281.008059,198.000000,74.000000,1,Carboniferous
786482.542000,6350843.503000,281.009058,230.000000,42.000000,1,Carboniferous
786485.098000,6351701.288000,280.760492,120.000000,30.000000,1,Carboniferous
787448.887000,6349973.522000,273.372855,6.000000,45.000000,1,Carboniferous
787520.850187,6349845.271267,289.171092,327.000000,53.000000,1,Carboniferous
787100.326973,6348600.445534,388.700127,160.000000,20.000000,1,Carboniferous
787030.710000,6348501.102000,353.444126,305.000000,83.000000,1,Carboniferous
786946.201000,6348604.379000,359.419594,128.000000,55.000000,1,Carboniferous
786860.901000,6348243.210000,345.903109,128.000000,45.000000,1,Carboniferous
789635.448000,6349378.681000,230.761908,85.000000,22.000000,1,Carboniferous
789739.889000,6349561.274000,232.289049,170.000000,6.000000,1,Carboniferous
789762.282000,6349671.591000,236.362979,154.000000,21.000000,1,Carboniferous
789081.458000,6348899.728000,223.585388,120.000000,20.000000,1,Carboniferous
788818.373000,6349048.211000,233.209967,224.578000,13.000000,1,Carboniferous
789317.682000,6348690.850000,262.692115,330.000000,90.000000,1,Carboniferous
789837.715000,6348581.571000,326.106100,40.000000,68.000000,1,Carboniferous
789801.116000,6348683.270000,314.716675,142.000000,32.000000,1,Carboniferous
787222.220000,6350002.849000,295.003464,120.000000,80.000000,1,Carboniferous
787289.344000,6349959.089000,294.345832,120.000000,56.000000,1,Carboniferous
786431.600000,6351068.247000,289.391305,120.000000,30.000000,1,Carboniferous
783754.404000,6352543.002000,398.982934,250.000000,80.000000,1,Carboniferous
779709.322000,6350679.792000,423.061600,120.000000,10.000000,1,Carboniferous
779852.682000,6350710.494000,436.731028,190.000000,6.000000,1,Carboniferous
780168.162000,6350833.381000,443.058085,106.000000,18.000000,1,Carboniferous
780319.033000,6350900.854000,448.449858,116.000000,5.000000,1,Carboniferous
780351.814000,6351085.708000,466.627993,198.000000,30.000000,1,Carboniferous
780697.199000,6351427.882000,508.297093,120.000000,16.000000,1,Carboniferous
780731.366000,6351690.529000,529.165786,138.000000,42.000000,1,Carboniferous
780625.268000,6351932.493000,546.736989,140.000000,14.000000,1,Carboniferous
780561.494000,6352049.450000,564.395375,300.000000,12.000000,1,Carboniferous
780030.586000,6351857.141000,510.733947,80.000000,10.000000,1,Carboniferous
779625.515000,6353836.348000,469.106706,78.000000,34.000000,1,Carboniferous
780989.918000,6353193.772000,531.148779,110.000000,10.000000,1,Carboniferous
781291.941000,6352863.233000,543.770123,110.000000,26.000000,1,Carboniferous
781202.322000,6351887.681000,574.615574,110.000000,22.000000,1,Carboniferous
782253.795000,6352873.490000,547.152730,227.000000,9.000000,1,Carboniferous
782745.310000,6353075.470000,562.357327,200.000000,11.000000,1,Carboniferous
782767.290000,6353164.643000,563.948399,348.000000,11.000000,1,Carboniferous
782920.110000,6353381.086000,565.544903,290.000000,2.000000,1,Carboniferous
783235.092000,6353708.555000,571.476663,150.000000,8.000000,1,Carboniferous
783081.536000,6353973.182000,623.707967,280.000000,22.000000,1,Carboniferous
783275.463000,6352525.812000,443.407640,101.000000,15.000000,1,Carboniferous
783515.657000,6350786.838000,347.624769,158.000000,28.000000,1,Carboniferous
783643.189000,6350805.195000,359.754970,114.000000,60.000000,1,Carboniferous
783490.567000,6350812.060000,349.448675,190.000000,38.000000,1,Carboniferous
783438.856000,6351159.140000,383.625108,35.000000,20.000000,1,Carboniferous
